#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
855000,1709.9999999733877,-2680774.7608445883,299.6981006843013,149
857500,1714.9999999732695,-2680268.2236758824,300.0068935724962,149
860000,1719.9999999731513,-2678950.488002604,300.4063841611937,149
862500,1724.999999973033,-2678904.8287197296,299.5141671705268,149
865000,1729.9999999729148,-2680854.260680791,299.2364400054635,149
867500,1734.9999999727966,-2681406.1607066467,300.17795958159945,149
870000,1739.9999999726783,-2680752.3290859032,298.9668847096496,149
872500,1744.99999997256,-2678764.7165508885,299.81850455034623,149
875000,1749.9999999724419,-2679183.8829438165,301.0815799965333,149
877500,1754.9999999723236,-2678419.807121804,299.3052289219177,149
880000,1759.9999999722054,-2679683.1488804445,299.7753740010952,149
882500,1764.9999999720872,-2680403.8469945714,301.214033755765,149
885000,1769.999999971969,-2679275.240458166,300.7033202671183,149
887500,1774.9999999718507,-2677792.9537226725,300.25071374715054,149
890000,1779.9999999717324,-2680172.3114014063,301.32999344349406,149
892500,1784.9999999716142,-2680407.4550120644,300.83117056320407,149
895000,1789.999999971496,-2680755.8260882515,300.42029096962403,149
897500,1794.9999999713777,-2681503.119745206,299.76440240660963,149
900000,1799.9999999712595,-2679426.4168081246,300.21210794724124,149
902500,1804.9999999711413,-2681101.990743261,301.1821682574995,149
905000,1809.999999971023,-2680151.089996593,299.5649642955319,149
907500,1814.9999999709048,-2678635.7369070575,301.25187149989995,149
910000,1819.9999999707866,-2678717.6898216475,300.4461703519357,149
912500,1824.9999999706683,-2680868.7508706134,299.87508593382364,149
915000,1829.99999997055,-2680140.5402094685,300.16526421241184,149
917500,1834.9999999704319,-2681065.0473066233,300.2281982379575,149
920000,1839.9999999703136,-2679314.461791683,300.2390921634734,149
922500,1844.9999999701954,-2680148.985383304,301.15095379914806,149
925000,1849.9999999700772,-2682802.8455794696,301.2162914649301,149
927500,1854.999999969959,-2679345.006064305,300.5340839445101,149
930000,1859.9999999698407,-2680983.8922276367,299.5628976189282,149
932500,1864.9999999697225,-2684667.348427009,300.04656127948556,149
935000,1869.9999999696042,-2681030.1937457193,300.353737285344,149
937500,1874.999999969486,-2677816.440770082,300.030582423647,149
940000,1879.9999999693678,-2678558.1886161976,300.1501969891024,149
942500,1884.9999999692495,-2679468.9050069693,300.6921052686141,149
945000,1889.9999999691313,-2681302.201144846,300.04689117059394,149
947500,1894.999999969013,-2680102.548697237,301.3474708498508,149
950000,1899.9999999688948,-2682645.429310549,300.85896742164795,149
952500,1904.9999999687766,-2683779.516826682,300.62053806539114,149
955000,1909.9999999686584,-2679166.56176671,301.74782586348425,149
957500,1914.9999999685401,-2679063.8943368755,299.1879330137226,149
960000,1919.999999968422,-2681829.028789742,302.12068996833716,149
962500,1924.9999999683037,-2677952.887418648,300.5541670326193,149
965000,1929.9999999681854,-2678297.832750421,300.74391213961735,149
967500,1934.9999999680672,-2680084.4885599986,301.80450774626576,149
970000,1939.999999967949,-2680609.963432571,300.42017030095246,149
972500,1944.9999999678307,-2680388.475285504,301.22054383795813,149
975000,1949.9999999677125,-2677744.9709919468,300.32932717251566,149
977500,1954.9999999675942,-2677366.815853676,300.21922651404066,149
980000,1959.999999967476,-2681806.869413348,300.6442491678391,149
982500,1964.9999999673578,-2678167.0568641424,299.79872937194375,149
985000,1969.9999999672395,-2676410.2868755814,299.3161632602924,149
987500,1974.9999999671213,-2680046.3405741286,300.19240506714857,149
990000,1979.999999967003,-2677299.1970579512,300.2763597774089,149
992500,1984.9999999668848,-2679866.206792211,300.4363133057098,149
995000,1989.9999999667666,-2680459.6309258286,301.0452685481158,149
997500,1994.9999999666484,-2677205.374284772,301.09662642778164,149
1000000,1999.9999999665301,-2681264.0539328493,300.0984640406007,149
1002500,2004.999999966412,-2678025.9806886893,301.46405849901436,149
1005000,2009.9999999662937,-2679263.196647294,300.2001629258723,149
1007500,2014.9999999661754,-2678256.2400229145,300.40784036027515,149
1010000,2019.9999999660572,-2684052.4714654684,300.41970964794285,149
1012500,2024.999999965939,-2680003.865973735,299.1765670026786,149
1015000,2029.9999999658207,-2682021.3588086963,300.28208892282237,149
1017500,2034.9999999657025,-2680835.8241842017,300.7471868409471,149
